2.500000000000000000e+01 2.500000000000000000e+01 3.323613665997982025e-03 1.039698906242847443e-02
2.600000000000000000e+01 2.600000000000000000e+01 3.268830012530088425e-03 1.024597510695457458e-02
2.700000000000000000e+01 2.700000000000000000e+01 3.215515986084938049e-03 1.009840425103902817e-02
2.800000000000000000e+01 2.800000000000000000e+01 3.167341696098446846e-03 9.962945245206356049e-03
2.900000000000000000e+01 2.900000000000000000e+01 3.110793884843587875e-03 9.795093908905982971e-03
3.000000000000000000e+01 3.000000000000000000e+01 3.061332041397690773e-03 9.649116545915603638e-03
3.100000000000000000e+01 3.100000000000000000e+01 3.014313057065010071e-03 9.517944417893886566e-03
3.200000000000000000e+01 3.200000000000000000e+01 2.969376510009169579e-03 9.397113695740699768e-03
3.300000000000000000e+01 3.300000000000000000e+01 2.923214342445135117e-03 9.275591000914573669e-03
3.400000000000000000e+01 3.400000000000000000e+01 2.874450525268912315e-03 9.144957177340984344e-03
3.500000000000000000e+01 3.500000000000000000e+01 2.831346355378627777e-03 9.028730913996696472e-03
3.600000000000000000e+01 3.600000000000000000e+01 2.783288480713963509e-03 8.896760642528533936e-03
3.700000000000000000e+01 3.700000000000000000e+01 2.743821125477552414e-03 8.790880441665649414e-03
3.800000000000000000e+01 3.800000000000000000e+01 2.696245675906538963e-03 8.654947392642498016e-03
3.900000000000000000e+01 3.900000000000000000e+01 2.657697070389986038e-03 8.542178198695182800e-03
4.000000000000000000e+01 4.000000000000000000e+01 2.611830364912748337e-03 8.410629816353321075e-03
4.100000000000000000e+01 4.100000000000000000e+01 2.573420060798525810e-03 8.302893489599227905e-03
4.200000000000000000e+01 4.200000000000000000e+01 2.529728459194302559e-03 8.172704838216304779e-03
4.300000000000000000e+01 4.300000000000000000e+01 2.490910468623042107e-03 8.056269027292728424e-03
4.400000000000000000e+01 4.400000000000000000e+01 2.454878063872456551e-03 7.958892732858657837e-03
4.500000000000000000e+01 4.500000000000000000e+01 2.414169255644083023e-03 7.846840657293796539e-03
4.600000000000000000e+01 4.600000000000000000e+01 2.378170378506183624e-03 7.746962364763021469e-03
4.700000000000000000e+01 4.700000000000000000e+01 2.342591993510723114e-03 7.651308551430702209e-03
4.800000000000000000e+01 4.800000000000000000e+01 2.304469468072056770e-03 7.546477951109409332e-03
4.900000000000000000e+01 4.900000000000000000e+01 2.268528565764427185e-03 7.448968943208456039e-03
5.000000000000000000e+01 5.000000000000000000e+01 2.235561609268188477e-03 7.357361726462841034e-03
5.100000000000000000e+01 5.100000000000000000e+01 2.199786249548196793e-03 7.263151928782463074e-03
5.200000000000000000e+01 5.200000000000000000e+01 2.166813006624579430e-03 7.184654474258422852e-03
5.300000000000000000e+01 5.300000000000000000e+01 2.136176219210028648e-03 7.094939239323139191e-03
5.400000000000000000e+01 5.400000000000000000e+01 2.122336998581886292e-03 7.089025340974330902e-03
5.500000000000000000e+01 5.500000000000000000e+01 2.181090414524078369e-03 7.240740116685628891e-03
5.600000000000000000e+01 5.600000000000000000e+01 2.378432545810937881e-03 7.914481684565544128e-03
5.700000000000000000e+01 5.700000000000000000e+01 2.702882047742605209e-03 8.817190304398536682e-03
5.800000000000000000e+01 5.800000000000000000e+01 2.404002239927649498e-03 7.982086390256881714e-03
5.900000000000000000e+01 5.900000000000000000e+01 2.266967669129371643e-03 7.554390002042055130e-03
6.000000000000000000e+01 6.000000000000000000e+01 2.382976235821843147e-03 7.873847149312496185e-03
6.100000000000000000e+01 6.100000000000000000e+01 2.027723938226699829e-03 6.799739785492420197e-03
6.200000000000000000e+01 6.200000000000000000e+01 2.257573883980512619e-03 7.502548862248659134e-03
6.300000000000000000e+01 6.300000000000000000e+01 2.036404330283403397e-03 6.822755560278892517e-03
6.400000000000000000e+01 6.400000000000000000e+01 2.082819817587733269e-03 6.951173767447471619e-03
6.500000000000000000e+01 6.500000000000000000e+01 2.017784630879759789e-03 6.760330870747566223e-03
6.600000000000000000e+01 6.600000000000000000e+01 1.976714469492435455e-03 6.656759884208440781e-03
6.700000000000000000e+01 6.700000000000000000e+01 1.973242964595556259e-03 6.655338220298290253e-03
6.800000000000000000e+01 6.800000000000000000e+01 1.904822420328855515e-03 6.447914056479930878e-03
6.900000000000000000e+01 6.900000000000000000e+01 1.924704760313034058e-03 6.537288427352905273e-03
7.000000000000000000e+01 7.000000000000000000e+01 1.823045313358306885e-03 6.243245210498571396e-03
7.100000000000000000e+01 7.100000000000000000e+01 1.876450376585125923e-03 6.377074867486953735e-03
7.200000000000000000e+01 7.200000000000000000e+01 1.770376460626721382e-03 6.083365529775619507e-03
7.300000000000000000e+01 7.300000000000000000e+01 1.830713124945759773e-03 6.306578870862722397e-03
7.400000000000000000e+01 7.400000000000000000e+01 1.763487933203577995e-03 6.075001321732997894e-03
7.500000000000000000e+01 7.500000000000000000e+01 1.850470434874296188e-03 6.366489455103874207e-03
7.600000000000000000e+01 7.600000000000000000e+01 2.062259940430521965e-03 6.951722316443920135e-03
7.700000000000000000e+01 7.700000000000000000e+01 1.949273981153964996e-03 6.709356792271137238e-03
7.800000000000000000e+01 7.800000000000000000e+01 1.885683857835829258e-03 6.453757174313068390e-03
7.900000000000000000e+01 7.900000000000000000e+01 1.751096919178962708e-03 6.062412634491920471e-03
8.000000000000000000e+01 8.000000000000000000e+01 1.855365233495831490e-03 6.405635736882686615e-03
8.100000000000000000e+01 8.100000000000000000e+01 1.785406377166509628e-03 6.117128767073154449e-03
8.200000000000000000e+01 8.200000000000000000e+01 1.730133546516299248e-03 6.033128127455711365e-03
8.300000000000000000e+01 8.300000000000000000e+01 1.680260989814996719e-03 5.899027921259403229e-03
8.400000000000000000e+01 8.400000000000000000e+01 1.758945873007178307e-03 6.059156730771064758e-03
8.500000000000000000e+01 8.500000000000000000e+01 1.628599362447857857e-03 5.726970266550779343e-03
8.600000000000000000e+01 8.600000000000000000e+01 1.652931561693549156e-03 5.819949787110090256e-03
8.700000000000000000e+01 8.700000000000000000e+01 1.675010891631245613e-03 5.864235572516918182e-03
8.800000000000000000e+01 8.800000000000000000e+01 1.652149949222803116e-03 5.837940145283937454e-03
8.900000000000000000e+01 8.900000000000000000e+01 1.678734552115201950e-03 5.900606513023376465e-03
9.000000000000000000e+01 9.000000000000000000e+01 1.668976619839668274e-03 5.871199537068605423e-03
9.100000000000000000e+01 9.100000000000000000e+01 1.699692220427095890e-03 5.986276082694530487e-03
9.200000000000000000e+01 9.200000000000000000e+01 1.652918988838791847e-03 5.844868719577789307e-03
9.300000000000000000e+01 9.300000000000000000e+01 1.584391808137297630e-03 5.706897471100091934e-03
9.400000000000000000e+01 9.400000000000000000e+01 1.628603320568799973e-03 5.746081471443176270e-03
9.500000000000000000e+01 9.500000000000000000e+01 1.571365981362760067e-03 5.620297044515609741e-03
9.700000000000000000e+01 9.700000000000000000e+01 1.599418930709362030e-03 5.662526469677686691e-03
9.800000000000000000e+01 9.800000000000000000e+01 1.575203263200819492e-03 5.643790122121572495e-03
9.900000000000000000e+01 9.900000000000000000e+01 1.590343657881021500e-03 5.694772582501173019e-03
1.000000000000000000e+02 1.000000000000000000e+02 1.499757985584437847e-03 5.464333109557628632e-03
1.010000000000000000e+02 1.010000000000000000e+02 1.549115870147943497e-03 5.584769882261753082e-03
1.020000000000000000e+02 1.020000000000000000e+02 1.572839915752410889e-03 5.669947713613510132e-03
1.030000000000000000e+02 1.030000000000000000e+02 1.689036143943667412e-03 5.985236726701259613e-03
1.050000000000000000e+02 1.050000000000000000e+02 1.700368826277554035e-03 5.963288713246583939e-03
1.060000000000000000e+02 1.060000000000000000e+02 1.609497005119919777e-03 5.819440819323062897e-03
1.070000000000000000e+02 1.070000000000000000e+02 1.624754513613879681e-03 5.826816894114017487e-03
1.080000000000000000e+02 1.080000000000000000e+02 1.607593498192727566e-03 5.791258998215198517e-03
1.100000000000000000e+02 1.100000000000000000e+02 1.519234618172049522e-03 5.535950884222984314e-03
1.110000000000000000e+02 1.110000000000000000e+02 1.548756612464785576e-03 5.619030445814132690e-03
1.120000000000000000e+02 1.120000000000000000e+02 1.495519652962684631e-03 5.462704226374626160e-03
1.140000000000000000e+02 1.140000000000000000e+02 1.497928518801927567e-03 5.479654762893915176e-03
1.150000000000000000e+02 1.150000000000000000e+02 1.401314511895179749e-03 5.234496667981147766e-03
1.160000000000000000e+02 1.160000000000000000e+02 1.405288698151707649e-03 5.289186257869005203e-03
1.180000000000000000e+02 1.180000000000000000e+02 1.458163140341639519e-03 5.462342873215675354e-03
1.190000000000000000e+02 1.190000000000000000e+02 1.618949929252266884e-03 5.743589252233505249e-03
1.200000000000000000e+02 1.200000000000000000e+02 1.572143868543207645e-03 5.800069309771060944e-03
1.220000000000000000e+02 1.220000000000000000e+02 1.408899319358170033e-03 5.257054697722196579e-03
1.230000000000000000e+02 1.230000000000000000e+02 1.450502430088818073e-03 5.411604419350624084e-03
1.250000000000000000e+02 1.250000000000000000e+02 1.418610452674329281e-03 5.299087613821029663e-03
1.260000000000000000e+02 1.260000000000000000e+02 1.377601176500320435e-03 5.149328149855136871e-03
1.270000000000000000e+02 1.270000000000000000e+02 1.379106775857508183e-03 5.191770382225513458e-03
1.290000000000000000e+02 1.290000000000000000e+02 1.407723175361752510e-03 5.273342132568359375e-03
1.300000000000000000e+02 1.300000000000000000e+02 1.332750078290700912e-03 5.043388344347476959e-03
1.320000000000000000e+02 1.320000000000000000e+02 1.334376865997910500e-03 5.120285786688327789e-03
1.340000000000000000e+02 1.340000000000000000e+02 1.394005608744919300e-03 5.230297334492206573e-03
1.350000000000000000e+02 1.350000000000000000e+02 1.439283136278390884e-03 5.368754267692565918e-03
1.370000000000000000e+02 1.370000000000000000e+02 1.332074054516851902e-03 5.105895455926656723e-03
1.380000000000000000e+02 1.380000000000000000e+02 1.325917663052678108e-03 5.140428896993398666e-03
1.400000000000000000e+02 1.400000000000000000e+02 1.353364204987883568e-03 5.235547199845314026e-03
1.410000000000000000e+02 1.410000000000000000e+02 1.417238498106598854e-03 5.342704243957996368e-03
1.430000000000000000e+02 1.430000000000000000e+02 1.374039915390312672e-03 5.173752084374427795e-03
1.450000000000000000e+02 1.450000000000000000e+02 1.315155648626387119e-03 5.066174082458019257e-03
1.460000000000000000e+02 1.460000000000000000e+02 1.330066937953233719e-03 5.171470344066619873e-03
1.480000000000000000e+02 1.480000000000000000e+02 1.306596677750349045e-03 5.057189147919416428e-03
1.500000000000000000e+02 1.500000000000000000e+02 1.234270865097641945e-03 4.905783571302890778e-03
1.520000000000000000e+02 1.520000000000000000e+02 1.259781070984899998e-03 5.006984807550907135e-03
1.530000000000000000e+02 1.530000000000000000e+02 1.323868287727236748e-03 5.094223655760288239e-03
1.550000000000000000e+02 1.550000000000000000e+02 1.335651963017880917e-03 5.188825074583292007e-03
1.570000000000000000e+02 1.570000000000000000e+02 1.211322145536541939e-03 4.910523071885108948e-03
1.590000000000000000e+02 1.590000000000000000e+02 1.289978972636163235e-03 5.101028829813003540e-03
1.610000000000000000e+02 1.610000000000000000e+02 1.327981473878026009e-03 5.225270520895719528e-03
1.630000000000000000e+02 1.630000000000000000e+02 1.313489745371043682e-03 5.188424605876207352e-03
1.640000000000000000e+02 1.640000000000000000e+02 1.302681979723274708e-03 5.046310834586620331e-03
1.660000000000000000e+02 1.660000000000000000e+02 1.199109712615609169e-03 4.761348478496074677e-03
1.680000000000000000e+02 1.680000000000000000e+02 1.261985278688371181e-03 5.076970439404249191e-03
1.700000000000000000e+02 1.700000000000000000e+02 1.133052166551351547e-03 4.605501890182495117e-03
1.720000000000000000e+02 1.720000000000000000e+02 1.249222317710518837e-03 4.890671465545892715e-03
1.740000000000000000e+02 1.740000000000000000e+02 1.246185856871306896e-03 4.946104716509580612e-03
1.760000000000000000e+02 1.760000000000000000e+02 1.151708420366048813e-03 4.733589012175798416e-03
1.780000000000000000e+02 1.780000000000000000e+02 1.160022802650928497e-03 4.708957858383655548e-03
1.800000000000000000e+02 1.800000000000000000e+02 1.212543342262506485e-03 4.850947763770818710e-03
1.820000000000000000e+02 1.820000000000000000e+02 1.853423775173723698e-03 6.559563335031270981e-03
1.850000000000000000e+02 1.850000000000000000e+02 1.464312430471181870e-03 5.570978857576847076e-03
1.870000000000000000e+02 1.870000000000000000e+02 1.344862859696149826e-03 5.196370184421539307e-03
1.890000000000000000e+02 1.890000000000000000e+02 1.264053396880626678e-03 4.931867122650146484e-03
1.910000000000000000e+02 1.910000000000000000e+02 1.217373181134462357e-03 4.811962135136127472e-03
1.930000000000000000e+02 1.930000000000000000e+02 1.164519460871815681e-03 4.791352897882461548e-03
1.960000000000000000e+02 1.960000000000000000e+02 1.114798942580819130e-03 4.509089514613151550e-03
1.980000000000000000e+02 1.980000000000000000e+02 1.091759884729981422e-03 4.469265230000019073e-03
2.000000000000000000e+02 2.000000000000000000e+02 1.085427822545170784e-03 4.479859489947557449e-03
2.020000000000000000e+02 2.020000000000000000e+02 1.103540649637579918e-03 4.611833021044731140e-03
2.050000000000000000e+02 2.050000000000000000e+02 1.052542589604854584e-03 4.436816088855266571e-03
2.070000000000000000e+02 2.070000000000000000e+02 1.049029757268726826e-03 4.469270817935466766e-03
2.100000000000000000e+02 2.100000000000000000e+02 1.203885884024202824e-03 4.912785254418849945e-03
2.120000000000000000e+02 2.120000000000000000e+02 1.181991538032889366e-03 4.852042533457279205e-03
2.140000000000000000e+02 2.140000000000000000e+02 1.186121255159378052e-03 4.934908822178840637e-03
2.170000000000000000e+02 2.170000000000000000e+02 1.250964705832302570e-03 4.948992747813463211e-03
2.190000000000000000e+02 2.190000000000000000e+02 1.172464573755860329e-03 4.864995367825031281e-03
2.220000000000000000e+02 2.220000000000000000e+02 1.103500835597515106e-03 4.560149274766445160e-03
2.250000000000000000e+02 2.250000000000000000e+02 1.031489577144384384e-03 4.462379030883312225e-03
2.270000000000000000e+02 2.270000000000000000e+02 1.015401678159832954e-03 4.400172270834445953e-03
2.300000000000000000e+02 2.300000000000000000e+02 9.934920817613601685e-04 4.357831552624702454e-03
2.330000000000000000e+02 2.330000000000000000e+02 1.011465908959507942e-03 4.442468751221895218e-03
2.350000000000000000e+02 2.350000000000000000e+02 1.208440866321325302e-03 4.951412789523601532e-03
2.380000000000000000e+02 2.380000000000000000e+02 1.105132047086954117e-03 4.686824046075344086e-03
2.410000000000000000e+02 2.410000000000000000e+02 1.216129516251385212e-03 5.041756201535463333e-03
2.430000000000000000e+02 2.430000000000000000e+02 1.110838144086301327e-03 4.608585033565759659e-03
2.460000000000000000e+02 2.460000000000000000e+02 1.053324900567531586e-03 4.506015684455633163e-03
2.490000000000000000e+02 2.490000000000000000e+02 9.532240801490843296e-04 4.236282780766487122e-03
2.520000000000000000e+02 2.520000000000000000e+02 9.269694564864039421e-04 4.298027604818344116e-03
2.550000000000000000e+02 2.550000000000000000e+02 1.076015178114175797e-03 4.668016918003559113e-03
2.580000000000000000e+02 2.580000000000000000e+02 1.114306389354169369e-03 4.698264412581920624e-03
2.610000000000000000e+02 2.610000000000000000e+02 9.723450057208538055e-04 4.306138493120670319e-03
2.640000000000000000e+02 2.640000000000000000e+02 9.451326914131641388e-04 4.264814779162406921e-03
2.670000000000000000e+02 2.670000000000000000e+02 9.343764977529644966e-04 4.265747033059597015e-03
2.700000000000000000e+02 2.700000000000000000e+02 8.585355244576931000e-04 4.033992998301982880e-03
2.730000000000000000e+02 2.730000000000000000e+02 8.291474077850580215e-04 3.929889760911464691e-03
2.760000000000000000e+02 2.760000000000000000e+02 8.472941117361187935e-04 4.066495224833488464e-03
2.800000000000000000e+02 2.800000000000000000e+02 1.042448799125850201e-03 4.689683206379413605e-03
2.830000000000000000e+02 2.830000000000000000e+02 1.091236248612403870e-03 4.862313158810138702e-03
2.860000000000000000e+02 2.860000000000000000e+02 1.033788779750466347e-03 4.559922963380813599e-03
2.900000000000000000e+02 2.900000000000000000e+02 9.122779010795056820e-04 4.171408712863922119e-03
2.930000000000000000e+02 2.930000000000000000e+02 8.446084684692323208e-04 3.993668127804994583e-03
2.960000000000000000e+02 2.960000000000000000e+02 8.130179485306143761e-04 3.908420912921428680e-03
3.000000000000000000e+02 3.000000000000000000e+02 7.890716660767793655e-04 3.880166681483387947e-03
3.030000000000000000e+02 3.030000000000000000e+02 7.631857297383248806e-04 3.840814577415585518e-03
3.070000000000000000e+02 3.070000000000000000e+02 7.512739393860101700e-04 3.866923740133643150e-03
3.100000000000000000e+02 3.100000000000000000e+02 8.078690734691917896e-04 3.865862265229225159e-03
3.140000000000000000e+02 3.140000000000000000e+02 9.649862186051905155e-04 4.353333264589309692e-03
3.180000000000000000e+02 3.180000000000000000e+02 8.183767204172909260e-04 3.952565137296915054e-03
3.210000000000000000e+02 3.210000000000000000e+02 7.981578819453716278e-04 3.919650800526142120e-03
3.250000000000000000e+02 3.250000000000000000e+02 7.269518682733178139e-04 3.745927941054105759e-03
3.290000000000000000e+02 3.290000000000000000e+02 7.110852748155593872e-04 3.773173550143837929e-03
3.330000000000000000e+02 3.330000000000000000e+02 7.749765645712614059e-04 3.916774876415729523e-03
3.360000000000000000e+02 3.360000000000000000e+02 7.165119750425219536e-04 3.704781644046306610e-03
3.400000000000000000e+02 3.400000000000000000e+02 6.516831344924867153e-04 3.624427597969770432e-03
3.440000000000000000e+02 3.440000000000000000e+02 7.381292525678873062e-04 3.818287979811429977e-03
3.480000000000000000e+02 3.480000000000000000e+02 1.120519009418785572e-03 4.809183999896049500e-03
3.520000000000000000e+02 3.520000000000000000e+02 8.618072606623172760e-04 4.123757593333721161e-03
3.560000000000000000e+02 3.560000000000000000e+02 7.897929754108190536e-04 3.890858730301260948e-03
3.610000000000000000e+02 3.610000000000000000e+02 7.201437256298959255e-04 3.739042207598686218e-03
3.650000000000000000e+02 3.650000000000000000e+02 6.423104787245392799e-04 3.536575008183717728e-03
3.690000000000000000e+02 3.690000000000000000e+02 6.269962759688496590e-04 3.495366312563419342e-03
3.730000000000000000e+02 3.730000000000000000e+02 7.181747350841760635e-04 3.775920486077666283e-03
3.780000000000000000e+02 3.780000000000000000e+02 6.615145248360931873e-04 3.596505615860223770e-03
3.820000000000000000e+02 3.820000000000000000e+02 7.017534226179122925e-04 3.672954859212040901e-03
3.860000000000000000e+02 3.860000000000000000e+02 6.356007652357220650e-04 3.564804792404174805e-03
3.910000000000000000e+02 3.910000000000000000e+02 5.996257532387971878e-04 3.444710746407508850e-03
3.950000000000000000e+02 3.950000000000000000e+02 8.463792037218809128e-04 4.124950151890516281e-03
4.000000000000000000e+02 4.000000000000000000e+02 7.524660322815179825e-04 3.814804833382368088e-03
4.050000000000000000e+02 4.050000000000000000e+02 7.043159566819667816e-04 3.749795025214552879e-03
4.090000000000000000e+02 4.090000000000000000e+02 6.459993310272693634e-04 3.580712713301181793e-03
4.140000000000000000e+02 4.140000000000000000e+02 6.967026274651288986e-04 3.779449500143527985e-03
4.190000000000000000e+02 4.190000000000000000e+02 6.433326052501797676e-04 3.589174477383494377e-03
4.240000000000000000e+02 4.240000000000000000e+02 5.942237912677228451e-04 3.489666618406772614e-03
4.290000000000000000e+02 4.290000000000000000e+02 5.901688127778470516e-04 3.537423443049192429e-03
4.340000000000000000e+02 4.340000000000000000e+02 7.179045351222157478e-04 3.874401096254587173e-03
4.390000000000000000e+02 4.390000000000000000e+02 6.760845426470041275e-04 3.692965023219585419e-03
4.440000000000000000e+02 4.440000000000000000e+02 5.480888648889958858e-04 3.321299562230706215e-03
4.490000000000000000e+02 4.490000000000000000e+02 5.054256180301308632e-04 3.215007483959197998e-03
4.540000000000000000e+02 4.540000000000000000e+02 5.582949961535632610e-04 3.361662849783897400e-03
4.590000000000000000e+02 4.590000000000000000e+02 4.882685316260904074e-04 3.247294574975967407e-03
4.650000000000000000e+02 4.650000000000000000e+02 7.074032910168170929e-04 3.811285365372896194e-03
4.700000000000000000e+02 4.700000000000000000e+02 5.412555765360593796e-04 3.319459035992622375e-03
4.760000000000000000e+02 4.760000000000000000e+02 4.967651329934597015e-04 3.230675589293241501e-03
4.810000000000000000e+02 4.810000000000000000e+02 4.518771602306514978e-04 3.114939201623201370e-03
4.870000000000000000e+02 4.870000000000000000e+02 4.778687725774943829e-04 3.248480381444096565e-03
4.920000000000000000e+02 4.920000000000000000e+02 5.245085339993238449e-04 3.302239812910556793e-03
4.980000000000000000e+02 4.980000000000000000e+02 4.724827595055103302e-04 3.222299274057149887e-03
5.040000000000000000e+02 5.040000000000000000e+02 4.107167478650808334e-04 3.002967452630400658e-03
5.100000000000000000e+02 5.100000000000000000e+02 4.566764109767973423e-04 3.184614237397909164e-03
5.160000000000000000e+02 5.160000000000000000e+02 3.874677349813282490e-04 2.960795303806662560e-03
5.220000000000000000e+02 5.220000000000000000e+02 5.669267848134040833e-04 3.542557824403047562e-03
5.280000000000000000e+02 5.280000000000000000e+02 4.516495100688189268e-04 3.125698305666446686e-03
5.340000000000000000e+02 5.340000000000000000e+02 4.023410729132592678e-04 3.032608889043331146e-03
5.400000000000000000e+02 5.400000000000000000e+02 3.490094677545130253e-04 2.917643403634428978e-03
5.460000000000000000e+02 5.460000000000000000e+02 5.380884977057576180e-04 3.364005824550986290e-03
5.530000000000000000e+02 5.530000000000000000e+02 5.042692064307630062e-04 3.323917975649237633e-03
5.590000000000000000e+02 5.590000000000000000e+02 3.828912449534982443e-04 3.047183621674776077e-03
5.650000000000000000e+02 5.650000000000000000e+02 3.537012962624430656e-04 2.886018948629498482e-03
5.720000000000000000e+02 5.720000000000000000e+02 6.902282475493848324e-04 4.035042598843574524e-03
5.790000000000000000e+02 5.790000000000000000e+02 5.135894753038883209e-04 3.311516251415014267e-03
5.850000000000000000e+02 5.850000000000000000e+02 4.418065364006906748e-04 3.132293000817298889e-03
5.920000000000000000e+02 5.920000000000000000e+02 4.037729522679001093e-04 3.078250680118799210e-03
5.990000000000000000e+02 5.990000000000000000e+02 3.947278310079127550e-04 3.038237337023019791e-03
6.060000000000000000e+02 6.060000000000000000e+02 3.358879766892641783e-04 2.941902261227369308e-03
6.130000000000000000e+02 6.130000000000000000e+02 5.932564963586628437e-04 3.665490774437785149e-03
6.200000000000000000e+02 6.200000000000000000e+02 4.276267718523740768e-04 3.071422921493649483e-03
6.270000000000000000e+02 6.270000000000000000e+02 3.454783582128584385e-04 2.919805236160755157e-03
6.350000000000000000e+02 6.350000000000000000e+02 3.032995737157762051e-04 2.794036641716957092e-03
6.420000000000000000e+02 6.420000000000000000e+02 2.689782413654029369e-04 2.683575963601469994e-03
6.490000000000000000e+02 6.490000000000000000e+02 6.203904631547629833e-04 3.716910025104880333e-03
6.570000000000000000e+02 6.570000000000000000e+02 4.298582789488136768e-04 3.031794447451829910e-03
6.640000000000000000e+02 6.640000000000000000e+02 3.315125941298902035e-04 2.836480736732482910e-03
6.720000000000000000e+02 6.720000000000000000e+02 3.253940376453101635e-04 2.913413103669881821e-03
6.800000000000000000e+02 6.800000000000000000e+02 3.443859168328344822e-04 2.877364866435527802e-03
6.880000000000000000e+02 6.880000000000000000e+02 2.872117911465466022e-04 2.776900772005319595e-03
6.960000000000000000e+02 6.960000000000000000e+02 4.155719361733645201e-04 3.136149141937494278e-03
7.040000000000000000e+02 7.040000000000000000e+02 3.763409913517534733e-04 2.997736912220716476e-03
7.120000000000000000e+02 7.120000000000000000e+02 2.731526619754731655e-04 2.752768807113170624e-03
7.200000000000000000e+02 7.200000000000000000e+02 2.390884328633546829e-04 2.678165910765528679e-03
7.290000000000000000e+02 7.290000000000000000e+02 3.258080105297267437e-04 2.928133588284254074e-03
7.370000000000000000e+02 7.370000000000000000e+02 2.567106857895851135e-04 2.668709959834814072e-03
7.460000000000000000e+02 7.460000000000000000e+02 2.458008239045739174e-04 2.683033701032400131e-03
7.540000000000000000e+02 7.540000000000000000e+02 3.572952991817146540e-04 3.016940783709287643e-03
7.630000000000000000e+02 7.630000000000000000e+02 3.736176877282559872e-04 3.087178803980350494e-03
7.720000000000000000e+02 7.720000000000000000e+02 2.654754207469522953e-04 2.704246900975704193e-03
7.810000000000000000e+02 7.810000000000000000e+02 2.333797456230968237e-04 2.634797245264053345e-03
7.900000000000000000e+02 7.900000000000000000e+02 1.976838393602520227e-04 2.597069367766380310e-03
7.990000000000000000e+02 7.990000000000000000e+02 2.653913688845932484e-04 2.729895524680614471e-03
8.080000000000000000e+02 8.080000000000000000e+02 2.056454832199960947e-04 2.617436461150646210e-03
8.180000000000000000e+02 8.180000000000000000e+02 1.811510301195085049e-04 2.546649426221847534e-03
8.270000000000000000e+02 8.270000000000000000e+02 4.721832810901105404e-04 3.459104103967547417e-03
8.370000000000000000e+02 8.370000000000000000e+02 2.415088820271193981e-04 2.619273727759718895e-03
8.470000000000000000e+02 8.470000000000000000e+02 3.027459024451673031e-04 2.873379969969391823e-03
8.560000000000000000e+02 8.560000000000000000e+02 1.971266465261578560e-04 2.558875363320112228e-03
8.660000000000000000e+02 8.660000000000000000e+02 1.987791183637455106e-04 2.600373234599828720e-03
8.760000000000000000e+02 8.760000000000000000e+02 2.505671582184731960e-04 2.700511366128921509e-03
8.870000000000000000e+02 8.870000000000000000e+02 2.095041709253564477e-04 2.597306855022907257e-03
8.970000000000000000e+02 8.970000000000000000e+02 1.813038543332368135e-04 2.583293709903955460e-03
9.070000000000000000e+02 9.070000000000000000e+02 2.002383407671004534e-04 2.619670238345861435e-03
9.180000000000000000e+02 9.180000000000000000e+02 2.285189693793654442e-04 2.626098226755857468e-03
